54.9445	-22.021	51.8133
38.3678	-22.7521	51.5839
18.6232	-23.654	51.2704
-1.35384	-24.5697	50.9623
-21.3327	-25.4617	50.6936
-31.3216	-25.9106	50.5466
-41.3098	-26.3667	50.3919
-51.2989	-26.809	50.2556
-61.3904	-27.0098	50.1607
-63.1098	-26.7162	50.2064
-64.3877	-26.3368	50.2638
-65.3316	-25.8643	50.3441
-66.1708	-25.2588	50.4197
-66.9703	-24.4369	50.4753
-67.9505	-22.7901	50.4925
-68.7108	-20.5673	50.4186
-69.3095	-17.2354	50.2482
-70.2516	-7.17815	49.733
-70.9412	2.78682	49.1772
-71.3828	12.7627	48.6363
-71.5545	22.7494	48.0919
-71.4562	32.7473	47.5489
-71.1436	35.8832	47.3357
-70.6014	38.0662	47.1278
-69.9261	39.4817	46.9567
-69.2697	40.3435	46.8184
-68.5259	41.0066	46.6897
-67.4035	41.7074	46.5271
-65.9277	42.2938	46.3547
-64.435	42.6525	46.2556
-62.4736	42.8457	46.2823
-60.479	43.0541	46.216
-50.4907	43.5338	46.3303
-40.5021	43.9909	46.4836
-30.5133	44.4435	46.6321
-20.5248	44.8944	46.7839
-10.5362	45.3516	46.9303
-0.547162	45.8308	46.9976
9.44137	46.2808	47.165
19.43	46.7203	47.3487
29.4185	47.1742	47.5152
39.4068	47.6224	47.6894
49.3961	48.074	47.8377
59.3843	48.5342	48.0034
64.6879	48.5595	48.1545
66.3614	48.3066	48.3004
67.4684	47.9913	48.4647
68.5015	47.5379	48.6565
69.4108	46.9125	48.866
70.168	46.1521	49.0515
70.9507	44.9592	49.2648
71.8969	42.352	49.5705
73.4463	29.4714	50.3577
74.1579	19.5081	50.9252
74.6157	9.53429	51.4893
74.7949	-0.449859	52.0713
74.7784	-10.4454	52.5901
74.4212	-14.5218	52.7349
74.3918	-14.6813	52.7358
73.8754	-16.5902	52.7249
73.2761	-17.8296	52.7009
72.5302	-18.8123	52.6328
71.5761	-19.6518	52.5093
70.4386	-20.3111	52.3472
69.2683	-20.7623	52.2111
67.1691	-21.2506	52.054
62.5581	-21.6202	51.9119
