55.7063	-36.1318	5.6159
39.308	-36.1983	5.4717
20.028	-36.1983	5.4717
0.508	-36.1983	5.4717
-19.012	-36.1983	5.4717
-28.752	-36.1983	5.4717
-38.512	-36.1983	5.4718
-48.272	-36.1981	5.4718
-58.6258	-36.0601	5.7593
-60.0657	-36.054	5.7749
-61.2857	-36.0484	5.7844
-62.5852	-36.0166	5.7985
-65.3635	-35.7103	5.8769
-69.1008	-34.3791	6.1119
-72.49	-29.4018	6.3533
-73.0921	-25.6965	6.4283
-73.2745	-22.3423	6.495
-73.674	-12.5709	6.5652
-73.8695	-2.5131	6.5678
-73.803	7.6064	6.5673
-73.4992	17.4415	6.5423
-72.8292	27.8533	6.3875
-71.0833	32.5134	6.2706
-68.4272	34.7559	6.0603
-65.3947	35.7224	5.8762
-64.0692	35.9112	5.8287
-62.6534	36.0137	5.7995
-61.274	36.0486	5.7843
-59.8741	36.0544	5.7733
-58.6542	36.0599	5.7597
-56.9945	36.075	5.731
-55.2751	36.0953	5.6911
-44.4609	36.1984	5.4717
-34.7009	36.1983	5.4718
-24.9409	36.1983	5.4717
-15.1809	36.1983	5.4717
-5.4209	36.1983	5.4717
4.3191	36.1983	5.4717
14.0791	36.1983	5.4717
23.8391	36.1983	5.4717
33.5991	36.1983	5.4717
43.3591	36.1984	5.4716
53.4774	36.1526	5.5711
62.9155	36.057	5.6924
67.3646	35.2574	5.891
68.4285	34.8054	5.9782
69.0535	34.4536	6.039
69.6106	34.0686	6.0981
70.07	33.6863	6.1484
70.4662	33.2933	6.1929
70.9711	32.6763	6.253
71.781	31.258	6.3646
73.2818	20.5279	6.6471
73.7295	10.6786	6.5681
73.8769	0.76	6.5679
73.7691	-9.1698	6.5674
73.3595	-19.0805	6.643
73.1432	-23.0546	6.6404
73.1336	-23.2343	6.6391
73.032	-25.0313	6.6156
72.9396	-26.2074	6.5895
72.8347	-27.1611	6.5615
72.6987	-28.0704	6.529
72.5359	-28.8937	6.4952
72.3475	-29.6497	6.4596
71.8948	-30.9924	6.3821
63.663	-36.006	5.7075
