49.2678	-36.1905	5.4883
32.268	-36.1983	5.4717
12.768	-36.1983	5.4717
-6.952	-36.1983	5.4717
-26.692	-36.1983	5.4717
-36.572	-36.1983	5.4718
-46.432	-36.1983	5.4717
-56.6063	-36.0793	5.7228
-70.7907	-32.9008	6.2457
-71.8991	-31.0784	6.3177
-72.3796	-29.7861	6.3442
-72.6178	-28.8979	6.3651
-72.7968	-28.0366	6.3838
-72.9538	-27.0088	6.4031
-73.131	-25.158	6.4397
-73.2473	-22.9015	6.4868
-73.4069	-19.6056	6.5237
-73.7589	-9.5921	6.5672
-73.8774	0.4069	6.5679
-73.7383	10.3857	6.5673
-73.3738	20.3187	6.5169
-72.322	29.9711	6.3398
-71.2623	32.2485	6.2844
-70.3276	33.4154	6.2061
-69.5849	34.0508	6.1486
-69.0211	34.4282	6.1058
-68.4272	34.7559	6.0603
-67.5866	35.1236	5.9984
-66.334	35.5314	5.9202
-65.2368	35.7475	5.87
-63.5316	35.9604	5.8154
-61.714	36.0423	5.7882
-52.1573	36.1448	5.5872
-41.9809	36.1984	5.4717
-32.1009	36.1983	5.4717
-22.2409	36.1983	5.4717
-12.3809	36.1983	5.4717
-2.5009	36.1983	5.4717
7.3791	36.1983	5.4717
17.2391	36.1983	5.4717
27.0991	36.1983	5.4717
36.9591	36.1983	5.4717
46.8391	36.1983	5.4716
57.0766	36.1207	5.6379
62.1162	36.0883	5.6822
64.0318	35.9714	5.7175
65.4939	35.754	5.7761
66.5794	35.4859	5.84
67.6637	35.146	5.9136
68.6754	34.6753	6.0014
69.6737	34.02	6.1049
71.2598	32.2455	6.2905
73.2949	20.2882	6.6468
73.7437	10.1788	6.5674
73.8776	0.06	6.5679
73.7472	-10.0495	6.5674
73.2976	-20.2389	6.6467
73.0976	-23.9134	6.6324
73.0922	-24.0132	6.6312
72.9779	-25.7692	6.6003
72.8545	-27.0025	6.5666
72.6814	-28.1688	6.5252
72.4145	-29.3987	6.472
71.9831	-30.7697	6.3963
66.007	-35.6273	5.8063
60.9058	-36.1054	5.6736
56.6461	-36.124	5.6315
