51.2564	-18.1566	89.4098
34.6703	-17.787	89.0367
14.9128	-17.3762	88.5509
-5.07752	-16.9643	88.0685
-25.0685	-16.5299	87.6261
-35.0635	-16.3151	87.3922
-45.0583	-16.1073	87.1504
-55.0531	-15.8864	86.9273
-65.1347	-15.4193	86.7531
-66.8316	-15.0148	86.7962
-68.0823	-14.5542	86.857
-68.994	-14.0234	86.9463
-69.7923	-13.3668	87.036
-70.5367	-12.4963	87.1133
-71.4069	-10.79	87.1785
-72.0191	-8.52075	87.1735
-72.3965	-5.15287	87.1102
-72.6724	4.95604	86.9248
-72.7021	14.9577	86.6975
-72.4836	24.9534	86.4873
-71.9952	34.9422	86.2758
-71.2366	44.9244	86.0681
-70.7171	48.0382	85.9621
-70.0311	50.1864	85.8313
-69.2628	51.5593	85.7124
-68.5501	52.3801	85.6077
-67.7632	52.9966	85.5067
-66.5958	53.627	85.3757
-65.0832	54.1204	85.2336
-63.5694	54.383	85.1573
-61.5998	54.4457	85.2046
-59.5954	54.5244	85.1597
-49.5986	54.3415	85.362
-39.6033	54.1348	85.6023
-29.6083	53.9237	85.8379
-19.6135	53.7109	86.0766
-9.61821	53.5045	86.3103
0.379647	53.3226	86.4655
10.3742	53.1083	86.7199
20.3679	52.8831	86.9901
30.3627	52.6727	87.2436
40.3569	52.4564	87.5048
50.3525	52.2444	87.74
60.3473	52.0404	87.993
65.6395	51.7115	88.1831
67.2914	51.3443	88.3325
68.3737	50.9515	88.4941
69.3731	50.4251	88.6781
70.2374	49.7347	88.8731
70.9413	48.9203	89.0386
71.6421	47.6721	89.2174
72.4125	44.9997	89.4426
73.1067	32.0261	89.8099
73.1583	22.0243	90.0491
72.956	12.0289	90.2827
72.4748	2.04084	90.5318
71.7982	-7.94357	90.7161
71.1732	-11.9902	90.7219
71.1334	-12.1473	90.7173
70.4932	-14.0167	90.6389
69.8141	-15.2125	90.5692
69.006	-16.1412	90.4628
68.0002	-16.9115	90.3045
66.8235	-17.4889	90.1122
65.6275	-17.8573	89.9526
63.5024	-18.2009	89.7643
58.8786	-18.2613	89.5766
