52.0303	-33.7426	11.7341
35.4359	-33.7762	11.7488
15.6683	-33.8449	11.7243
-4.33192	-33.9182	11.7085
-24.3324	-33.9699	11.7333
-34.3324	-33.9979	11.733
-44.3322	-34.0328	11.7245
-54.3319	-34.0549	11.7352
-64.4232	-33.8343	11.8028
-66.1279	-33.4733	11.895
-67.3877	-33.0456	11.996
-68.3096	-32.5401	12.1196
-69.1214	-31.906	12.2443
-69.8847	-31.0565	12.3607
-70.7943	-29.3745	12.4893
-71.4613	-27.1218	12.5562
-71.9217	-23.7638	12.5876
-72.4473	-13.6634	12.6669
-72.7251	-3.66303	12.696
-72.7543	6.33718	12.7362
-72.5137	16.3372	12.7689
-72.0027	26.3372	12.7991
-71.5616	29.4647	12.7609
-70.9312	31.6319	12.6693
-70.1995	33.026	12.5681
-69.5095	33.8666	12.4682
-68.7404	34.5048	12.365
-67.5921	35.1671	12.2236
-66.0957	35.7013	12.0596
-64.5908	36.0034	11.9556
-62.6228	36.1138	11.9596
-60.6224	36.2434	11.871
-50.6222	36.3041	11.8405
-40.622	36.3401	11.8476
-30.622	36.3717	11.8496
-20.6222	36.4016	11.8549
-10.622	36.4379	11.8552
-0.621819	36.5009	11.7778
9.37818	36.5288	11.7986
19.3781	36.5454	11.835
29.3782	36.5774	11.8551
39.378	36.6032	11.8827
49.3786	36.6339	11.8844
59.3786	36.6722	11.9042
64.6802	36.4703	11.965
66.3436	36.1407	12.0673
67.4386	35.771	12.1941
68.4545	35.2652	12.3418
69.3397	34.5918	12.4993
70.0669	33.7913	12.6278
70.8017	32.5569	12.7587
71.6418	29.8996	12.898
72.6592	16.9422	12.9178
72.9592	6.94192	12.9001
73.0051	-3.05821	12.8828
72.7726	-13.0582	12.8876
72.3431	-23.0578	12.832
71.8168	-27.1176	12.7488
71.7808	-27.2755	12.741
71.1844	-29.1577	12.6295
70.5331	-30.3679	12.5448
69.7456	-31.3134	12.4332
68.7553	-32.1044	12.2782
67.5888	-32.7058	12.0981
66.3986	-33.0997	11.9565
64.2787	-33.4913	11.8079
59.6546	-33.6619	11.7242
