54.8265	-36.1395	5.5996
36.948	-36.1983	5.4717
17.208	-36.1983	5.4717
-2.792	-36.1983	5.4717
-22.792	-36.1983	5.4717
-32.772	-36.1983	5.4717
-42.772	-36.1984	5.4717
-54.5871	-36.1045	5.6722
-73.255	-22.7417	6.4893
-73.2716	-22.4022	6.4942
-73.2913	-22.0027	6.4993
-73.3111	-21.6032	6.5039
-73.3436	-20.9441	6.5107
-73.382	-20.145	6.5186
-73.4585	-18.4268	6.5344
-73.5453	-16.2686	6.5502
-73.6578	-13.0906	6.5638
-73.8656	-3.053	6.5677
-73.8147	6.9865	6.5673
-73.5317	16.6222	6.548
-73.0685	25.9692	6.4228
-70.8321	32.8492	6.2493
-69.8839	33.8174	6.1713
-69.2406	34.2899	6.1226
-68.7624	34.5788	6.086
-68.3736	34.7825	6.0562
-67.8647	35.0129	6.0183
-67.1351	35.2834	5.968
-65.9841	35.6143	5.9019
-64.4862	35.8627	5.8414
-62.5136	36.0195	5.7975
-60.5541	36.053	5.7787
-52.1573	36.1448	5.5872
-40.1809	36.1983	5.4717
-30.1809	36.1983	5.4717
-20.1809	36.1983	5.4717
-10.1809	36.1983	5.4717
-0.1809	36.1983	5.4717
9.7991	36.1983	5.4717
19.7991	36.1983	5.4717
29.7991	36.1983	5.4717
39.7991	36.1984	5.4717
51.2583	36.179	5.5135
60.1564	36.1068	5.6695
65.2589	35.8009	5.7642
66.7151	35.4524	5.848
67.2893	35.2838	5.8855
67.9406	35.0327	5.9358
68.4818	34.7782	5.9831
68.9174	34.5367	6.0252
69.4018	34.2219	6.0756
70.07	33.6863	6.1484
72.7429	27.8036	6.5391
73.3068	20.0685	6.6464
73.7484	9.9989	6.5674
73.8777	-0.0106	6.5679
73.7487	-9.9895	6.5674
73.5705	-14.7658	6.6072
73.566	-14.8657	6.6083
73.4824	-16.6437	6.6261
73.4251	-17.8022	6.6355
73.3751	-18.7809	6.6416
73.3384	-19.48	6.6447
73.3041	-20.119	6.6465
73.2813	-20.5384	6.6471
73.2561	-20.9977	6.6472
73.2319	-21.4371	6.6468
