48.653	-30.5074	33.522
32.2754	-30.4319	30.8493
12.7725	-30.3718	27.625
-6.96141	-30.3147	24.3717
-26.7019	-30.2347	21.1577
-36.5699	-30.1972	19.5383
-46.4364	-30.1668	17.9111
-56.3058	-30.1231	16.3023
-66.272	-29.8344	14.7276
-67.9648	-29.4595	14.5313
-69.2193	-29.0206	14.4137
-70.1431	-28.5053	14.3708
-70.9569	-27.8622	14.3429
-71.719	-27.0044	14.3081
-72.6178	-25.3133	14.2361
-73.2606	-23.0552	14.1252
-73.6808	-19.695	13.9789
-74.0946	-9.59404	13.663
-74.2568	0.403701	13.3407
-74.1757	10.4	13.0698
-73.8269	20.3942	12.8351
-73.2111	30.3864	12.6418
-72.7332	33.5081	12.5799
-72.0711	35.6671	12.5254
-71.3164	37.0524	12.5014
-70.6096	37.8849	12.489
-69.8266	38.5144	12.4922
-68.6629	39.1642	12.5185
-67.1535	39.6831	12.5829
-65.6482	39.9718	12.7148
-63.7056	40.0694	13.0342
-61.7159	40.183	13.2669
-51.8423	40.1773	14.855
-41.9751	40.148	16.4808
-32.1074	40.1142	18.1019
-22.2404	40.0787	19.7261
-12.3722	40.0496	21.3453
-2.49099	40.0446	22.8869
7.37366	40.0077	24.5266
17.2355	39.96	26.1819
27.1005	39.9271	27.8207
36.9639	39.8883	29.4671
46.8322	39.8535	31.0879
56.6972	39.827	32.7262
61.9165	39.5925	33.6512
63.5375	39.2554	34.0316
64.5932	38.8829	34.3454
65.5659	38.3754	34.6711
66.406	37.7016	34.9905
67.0934	36.9009	35.2595
67.783	35.6665	35.5454
68.5585	33.0096	35.9001
69.4082	20.0531	36.4808
69.5906	10.0557	36.8179
69.5222	0.0600639	37.1142
69.1754	-9.93289	37.3871
68.644	-19.9261	37.5686
68.0909	-23.983	37.5255
68.0547	-24.1408	37.5168
67.4623	-26.0217	37.3678
66.8193	-27.2296	37.2157
66.0492	-28.1731	37.007
65.0879	-28.9621	36.7179
63.9589	-29.5614	36.3697
62.8028	-29.9518	36.0493
60.7303	-30.3341	35.5713
56.179	-30.4769	34.7449
