59.3859	-36.1079	5.6642
42.448	-36.1984	5.4716
22.768	-36.1983	5.4717
2.868	-36.1983	5.4717
-17.032	-36.1983	5.4717
-26.992	-36.1983	5.4717
-36.952	-36.1983	5.4718
-46.892	-36.1983	5.4717
-57.9259	-36.0657	5.7484
-59.3058	-36.0562	5.7678
-60.3057	-36.0536	5.7768
-73.0873	-25.7563	6.4271
-73.1592	-24.699	6.4499
-73.2061	-23.7804	6.4703
-73.2677	-22.4821	6.4931
-73.3668	-20.4646	6.5155
-73.5102	-17.1679	6.5443
-73.8098	-7.2527	6.5673
-73.8661	2.9869	6.5677
-73.6608	13.0045	6.5641
-73.2679	22.4759	6.4932
-70.2419	33.4991	6.1992
-68.4272	34.7559	6.0603
-66.5248	35.4727	5.9311
-65	35.7852	5.8607
-63.6512	35.9507	5.8181
-62.5136	36.0195	5.7975
-61.174	36.0495	5.7835
-59.7941	36.0546	5.7726
-58.5342	36.0608	5.758
-56.9945	36.075	5.731
-55.2751	36.0953	5.6911
-43.9409	36.1984	5.4717
-34.0009	36.1983	5.4718
-24.0409	36.1983	5.4717
-14.0809	36.1983	5.4717
-4.1409	36.1983	5.4717
5.8191	36.1983	5.4717
15.7791	36.1983	5.4717
25.7191	36.1983	5.4717
35.6791	36.1983	5.4717
45.6391	36.1984	5.4716
56.2767	36.127	5.6256
65.9203	35.6487	5.8012
68.9857	34.4955	6.0321
69.5469	34.1166	6.0912
69.875	33.8569	6.1269
70.1577	33.605	6.1581
70.4117	33.3516	6.1867
70.6642	33.0691	6.2158
71.0175	32.6114	6.2589
71.5738	31.6898	6.3341
73.0762	24.3022	6.6274
73.5361	15.5144	6.6152
73.8427	5.1998	6.5677
73.8497	-4.6505	6.5678
73.5615	-14.9656	6.6094
73.3751	-18.7809	6.6416
73.3699	-18.8808	6.6421
73.2802	-20.5584	6.6471
73.2175	-21.6967	6.6463
73.1692	-22.5753	6.6432
73.1304	-23.2943	6.6386
73.1008	-23.8535	6.6331
73.079	-24.2528	6.6281
73.0534	-24.692	6.6215
73.0266	-25.1111	6.6141
