49.086	-22.2512	52.8641
32.6605	-22.8367	50.5767
13.1004	-23.5666	47.8133
-6.69095	-24.3081	45.0266
-26.4887	-25.0243	42.2777
-36.3856	-25.3858	40.8909
-46.2809	-25.7547	39.4969
-56.1792	-26.1093	38.1204
-66.1808	-26.2199	36.763
-67.888	-25.9087	36.5806
-69.1575	-25.5155	36.4621
-70.0973	-25.0314	36.4049
-70.9306	-24.4156	36.3512
-71.7191	-23.5847	36.2744
-72.6702	-21.9295	36.1054
-73.3835	-19.7044	35.8521
-73.9088	-16.3764	35.4812
-74.6362	-6.33898	34.4702
-75.1092	3.60229	33.4541
-75.3379	13.5528	32.4835
-75.2983	23.5114	31.5431
-74.9909	33.4787	30.6378
-74.6096	36.6007	30.3467
-74.0146	38.7687	30.1261
-73.3031	40.17	29.9877
-72.6225	41.0196	29.9006
-71.859	41.6701	29.8416
-70.7153	42.3535	29.7952
-69.2214	42.9189	29.7878
-67.7231	43.2595	29.8639
-65.778	43.4354	30.1302
-63.7881	43.6224	30.3077
-53.8873	44.0134	31.6609
-43.9914	44.3834	33.0535
-34.0949	44.7486	34.4416
-24.199	45.1123	35.833
-14.3022	45.482	37.2189
-4.39483	45.8707	38.5255
5.49909	46.2341	39.9325
15.3909	46.5877	41.3559
25.285	46.9549	42.7617
35.1779	47.3168	44.1755
45.075	47.681	45.5634
54.9689	48.0545	46.9683
60.2114	48.0365	47.7851
61.8496	47.774	48.1501
62.9226	47.4551	48.4643
63.917	47.0001	48.8019
64.7839	46.375	49.1478
65.5009	45.6155	49.4559
66.2337	44.4247	49.8111
67.097	41.8229	50.3324
68.3525	28.9696	51.7969
68.8459	19.0302	52.8272
69.0878	9.08258	53.8227
69.051	-0.872079	54.8012
68.8277	-10.8388	55.6928
68.3974	-14.9029	55.9461
68.3659	-15.0619	55.9494
67.8279	-16.9649	55.946
67.2188	-18.1986	55.8938
66.4735	-19.1762	55.7696
65.5307	-20.0111	55.5589
64.4133	-20.6657	55.28
63.263	-21.1109	55.0147
61.1934	-21.5855	54.6132
56.632	-21.9175	53.9055
